Symbol	MOLM-13	MV4-11	HL-60	OCI-AML2	OCI-AML3	HT1080_ENCODE	HT29_GSE41586
RPL13AP20	2.030908657	0.571625412	1.417632579	1.498349369	1.056348475	3.190961143	2.415210496
RPL13AP3	0.30240363	0.148649419	0.185365563	0.128866548	0.104383	0.104468664	0.630753967
RPL13AP5	913.6824684	701.8253392	1462.492244	1101.37973	741.2319804	17.40985969	233.4061095
RPL13AP6	0.259965368	0.189339294	0.204296006	0.399373824	0.20633271	0.537740019	1.540055667
RPL13P5	1.935321407	3.369646705	1.586402385	3.13266319	1.188577872	1.545301487	5.24257394
RPL14	1096.821691	814.0168881	1240.107949	990.5001853	940.1641117	879.449081	272.9037586
RPL15	796.1539644	590.6406211	922.6804828	806.9605032	691.3125025	393.0467127	158.1129243
RPL17	2369.34976	1275.573833	3014.505486	1587.461504	1749.000576	1471.002273	424.9133032
RPL17-C18orf32	5.510180696	9.839561609	14.59449626	8.734187544	11.15421186	3.699930197	2.956683261
RPL18	1278.837164	661.2097229	985.0345827	842.1608857	646.5737364	847.9495334	705.1352853
RPL18A	4254.478807	1515.650879	2591.160635	2287.021251	1482.991156	1052.850372	631.2138319
RPL19	3302.578197	2343.331485	2617.787706	3569.834354	2950.819336	1607.023904	1018.058742
RPL19P12	0.314465195	0.256426212	0.18399515	0.262155471	0.162645976	0.302050199	1.744929689
RPL21	3744.707743	1691.148789	4111.801923	2318.066346	2592.745693	1290.814187	1870.8567
RPL21P28	44.94286391	17.82844753	43.65640365	23.80982529	20.42076933	5.77171368	3.647556772
RPL21P44	0.264696363	0.168001744	0.215380323	0.262286757	0.298137053	0.692013094	1.513077188
RPL22	373.7169627	246.2869902	439.7936473	160.177163	302.7641517	103.5351227	118.983584
RPL22L1	74.48662821	37.10109439	16.94634662	167.2815246	39.39513774	77.07442229	4.506062609
RPL23	2249.523167	1704.498916	2435.168429	2141.480576	2451.844734	1218.647098	1118.795951
RPL23A	1336.163244	1200.810452	1537.003702	1462.661691	1519.590255	1044.126234	440.4158248
RPL23AP32	0.107098633	0.060816251	0	0	0.149130815	0.640415625	0.818041215
RPL23AP53	6.335064654	1.747526925	3.280448678	3.930230976	2.657235435	2.885116038	2.745245008
RPL23AP64	0.646278794	2.137579571	0.591903648	1.102180854	1.039352659	1.92505101	4.248808302
RPL23AP7	15.60390825	11.86113054	16.14087365	14.71719152	11.81588074	8.504220738	7.141749483
RPL23AP82	8.394304546	5.561323	5.338253052	8.322825057	5.207760645	4.307974022	3.400608043
RPL23AP87	0.887388954	0.419195187	0.546707198	0.426008686	0.372268617	0.422493813	1.215827996
RPL23P8	0.466624734	0.133845306	0.13502979	0.334964485	0.376460771	1.251884803	3.462952778
RPL24	1333.534757	901.0135949	1754.6877	1190.544187	1292.83333	962.3629287	683.3686997
RPL26	2775.743352	1828.828759	1993.886961	2480.373673	2556.984985	1225.20456	764.1765256
RPL26L1	57.40297989	52.8290254	100.3931342	59.74051803	65.1527979	61.41379001	14.84559183
RPL27	2474.347143	1764.645459	2973.405824	2446.806851	2487.713495	1585.273793	828.3574934
RPL27A	327.6971003	230.7966058	367.7385083	350.8318351	267.6874929	107.3019565	152.474943
RPL28	900.9472014	417.7980318	615.4126308	500.1435722	561.6876543	353.9514958	633.3278346
RPL29	2008.233	1359.346066	1756.674695	1651.389812	1481.905807	1189.040982	503.9492694
RPL29P2	0.361833915	0.044489755	0.130688036	0.132487204	0.04587433	0.74577705	0.525845134
RPL3	2840.268503	1580.290512	2131.520047	2490.70287	1908.868319	1139.01571	528.2512234
RPL30	4763.451873	2975.237845	2433.63066	1934.333846	3211.363206	952.3636599	793.7701236
RPL31	2127.147108	1328.069388	3215.268858	1856.047349	1859.714217	1366.718755	965.8967481
RPL31P11	0.071451604	0.127658559	0.081183666	0.090895802	0.131815613	0.157285205	0.189508969
RPL32	748.5426998	511.037469	1067.239492	692.0516135	724.0395182	443.2332522	176.4894642
RPL32P3	2.600732569	2.465328927	2.370571352	3.29011738	1.934054746	2.731646661	6.143360567
RPL34	729.6604395	424.9224564	924.2279768	602.6038864	585.0451462	301.2027124	196.262549
RPL34-AS1	0.161704183	0.052803946	0.144322628	0.062983046	0.041650237	0.139279729	0.183072032
RPL35	2666.664897	1964.437438	2861.660973	2308.675711	2637.01216	2659.226743	599.3086618
RPL35A	1932.130275	1437.685883	2742.944099	2669.630489	1940.524176	903.9139018	562.5835643
RPL36	3087.145814	1617.309878	2164.779381	1723.623986	1824.589649	1404.353041	509.1416683
RPL36A	807.5150006	562.3660357	1201.116077	906.8629653	874.3639905	299.4770229	385.7154866
RPL36A-HNRNPH2	43.74807352	47.00507655	50.41373289	45.67237133	49.77749288	31.36693146	23.47096391
RPL36AL	381.3056239	280.094948	341.0590224	373.668534	357.8178889	221.4115018	90.01973987
RPL37	619.9567286	826.8200909	630.321172	560.2390743	1193.282166	340.898873	341.6255605
RPL37A	3097.75296	2021.959534	3074.57868	2885.038116	2381.407936	2025.667471	948.4957252
RPL38	1880.330499	1793.212836	1402.068339	1635.414773	2072.799927	1298.190862	487.9632637
RPL39	2145.074357	1335.297336	2543.64664	1914.198068	1974.473989	572.6940073	1119.516044
RPL39L	25.37321789	23.07300639	11.78229782	55.13826249	36.99882038	0.286773755	0.488501177
RPL3L	0.095579092	0.095515443	0.018504064	0.105888942	0.071449878	0.138161319	0.305497562
RPL4	2229.974764	1574.123424	2087.103982	2047.471672	2039.176702	1808.139153	1106.563126
RPL41	5530.126586	3468.771409	6126.065751	8248.250404	5105.209327	4050.927257	1909.565762
RPL5	1703.794908	1197.683432	2138.018912	1489.958602	1656.001338	1157.734159	357.6947737
RPL6	2109.400207	1610.311602	2706.753139	1964.512753	2098.371882	1020.271378	535.3317427
RPL7	5913.658381	2837.638492	1910.603581	2185.487574	2752.009523	1383.508265	692.6572924
RPL7A	2738.733369	1830.574703	1823.527482	2448.343634	1837.78328	1389.662638	578.6745423
RPL7L1	83.32867045	67.29342872	68.15270988	98.43816108	74.44909547	72.22666753	33.28834546
RPL8	5806.605346	1805.497306	1831.628707	1862.946763	2892.727807	811.9030597	824.9703344
RPL9	2645.746901	1669.577915	3445.951325	2099.66149	2341.049197	1058.323603	689.499735
RPLP0	2614.323335	1740.121272	2741.658199	1958.706575	1960.34462	2523.446115	1172.693962
RPLP0P2	0.250879255	0.333810784	0.221171197	0.349959904	0.366720274	0.892287137	1.525599341
RPLP1	3965.19012	2610.057867	2874.508351	3639.417902	3276.082742	1099.642336	2538.595203
RPLP2	2168.474959	1872.592084	3144.078479	2545.583725	2088.74739	1111.533538	1261.613887
RPN1	156.3469705	137.2561153	240.2526525	156.9506778	157.1973037	269.4469015	109.0691925
RPN2	191.6644197	159.8697053	206.8333991	188.830693	160.3387217	114.7073255	128.018629
RPP14	9.309119025	10.56914449	11.59141651	9.476582609	11.18227212	13.49474618	5.491540069
RPP21	35.25491388	16.25590816	38.12431601	18.07858759	18.72134965	60.2793691	17.03439062
RPP25	22.47681893	10.92609381	2.37771533	6.184152691	11.61529862	0.251653169	10.43371282
RPP25L	26.69044406	27.84998438	23.25465653	20.37601814	25.42041536	19.21094568	10.97039871
RPP30	14.7409139	13.11570635	20.77213526	13.47294907	14.18259921	18.5048543	4.526076287
RPP38	14.3544444	17.09317129	9.111711067	13.51868903	17.4232241	9.921222908	14.17368431
RPP40	30.66236039	12.32588958	17.81013251	14.87189793	11.21361569	23.07383376	3.100873189
RPPH1	12.01278908	42.8010025	4.389997815	1.934683239	4.057126796	7413.945005	315.5211318
RPRD1A	20.35399178	17.21104468	26.77521598	20.49945857	20.61395814	36.62156198	7.954713653
RPRD1B	12.18402502	15.52814488	16.73785955	16.54556836	16.25905027	8.28264144	12.87176305
RPRD2	8.311315328	10.69821639	8.005076272	9.044778714	11.08946217	3.130402508	6.8962774
RPRM	0	0	0	0	0	0	0.595136051
RPRML	0	0.022837877	0	0	0.076040758	0.138876282	0
RPS10	2874.612055	1403.688811	2785.023923	2411.069357	1806.967358	1136.013911	707.7966814
RPS10-NUDT3	8.509225678	5.496161672	5.654093708	5.702277924	6.267731255	3.458526099	3.247906098
RPS10P7	3.45981966	2.516420299	3.215579881	5.144179932	2.531240672	0.34367332	6.947175101
RPS11	4779.739726	2013.464936	4488.278981	3117.563107	2514.879255	1547.600721	1720.727349
RPS12	4791.592857	1967.648819	4002.7472	4638.35229	2639.225255	1877.197544	1473.860444
RPS13	2225.717451	1659.668432	3010.510702	2253.288199	1983.635116	1023.369782	904.3487216
RPS14	2404.924447	1725.346142	3649.498707	2328.261857	2080.12645	1405.538099	863.6552114
RPS14P3	1.504883786	0.918239343	2.520072705	0.877420013	0.968013343	1.246607731	1.874124518
RPS15	1732.38864	870.1418688	1318.923294	1140.337002	851.9162385	994.4961907	298.605166
RPS15A	2521.500409	1984.085903	3789.957801	2509.179607	2698.240554	1500.883212	944.2733873
RPS15AP10	0.335298499	0.332539583	0.294202791	0.317189453	0.17911082	0.479001039	3.99287211
RPS16	2863.713465	1359.598876	1768.545681	1622.033042	1405.531835	133.1732545	1385.079004
RPS16P5	0.067673026	0.08926383	0.023983653	0.091129005	0.058262717	0.283500567	0.2969852
RPS17	2578.24812	1746.330626	2431.491708	2058.780282	2548.019107	1475.880194	1238.242379
RPS18	7732.637013	3599.649619	6809.459337	4499.260586	5152.902265	2671.718572	2510.502656
RPS18P9	1.213916966	0.616310209	2.099828839	0.568024867	0.96712715	1.737277473	2.058435615
RPS19	2175.955203	887.5405992	1440.570218	1357.485365	911.9291834	1009.582586	920.7740848
RPS19BP1	79.84027536	91.537497	110.6080864	104.6393228	84.89915685	159.6577909	39.31413026
RPS2	3638.512679	3028.66495	5139.668362	3411.963329	3192.955051	3121.813623	933.5247811
RPS20	3282.894731	1543.396637	1211.722758	1521.463114	2039.40051	805.3789962	289.978818
RPS21	1731.512247	918.6432374	2251.840163	1400.006716	1144.931699	1323.61034	1040.432824
RPS23	347.6981582	223.659683	215.4591408	355.3294119	293.3303017	154.9127666	137.9857544
RPS24	2795.613691	2063.889538	4141.267824	2573.701565	3101.798344	1402.414146	917.5635534
RPS25	2394.203802	1627.39111	3091.081125	2246.860936	2207.110575	960.9280969	784.7873193
RPS26	498.134524	440.6306173	734.8991678	1314.7154	487.7627757	725.2232259	210.0096197
RPS26P11	0.731248013	0	0.543915172	0.802600774	0.353182606	0.307956355	0.28952713
RPS27	4802.976101	4640.318663	6567.258687	4032.77213	6441.111041	1031.100212	1463.918396
RPS27A	1575.891906	1039.847141	2097.675107	1318.152783	1289.453226	474.4617817	469.2533096
RPS27L	133.6956342	58.143985	59.58051482	135.5704584	69.0257522	119.0653719	19.11503805
RPS28	3675.526733	1310.196967	2034.848045	2073.920038	1614.694107	1068.763499	338.1984823
RPS29	2197.089529	856.4865323	2042.941067	1862.906634	1245.341762	1093.116135	420.1517082
RPS2P32	1.971738947	2.152725473	3.763430377	0.192831315	2.029449064	0.366273739	1.552695065
RPS3	1564.816207	1002.362742	1411.879505	1259.929472	1124.458437	702.9124804	546.698977
RPS3A	2124.819668	1670.744864	3306.346562	2257.242543	2336.171847	1225.098296	902.248374
RPS4X	1538.448153	1031.424179	1751.77447	1549.217123	1315.654753	1052.037571	746.0614302
RPS4Y1	379.3234104	0.060287961	0.056963569	384.2283148	0.073733205	268.7675189	0
RPS4Y2	0	0	0	0.030158928	0	0.016374891	0
RPS5	2285.676447	1150.08132	1968.29586	1391.709452	1242.245852	1912.455463	1067.233967
RPS6	4054.311125	2590.58042	2443.000641	3501.954555	3663.807593	2355.4403	1529.301595
RPS6KA1	111.2742414	87.09319792	116.4240705	84.4713341	80.31342652	17.27674982	11.92621277
RPS6KA2	0.385611925	0.909636472	0.756814446	0.192865351	0.356917945	1.503921826	0.248714912
RPS6KA2-AS1	0	0.031176046	0.037116656	0.031324397	0	0	0.352086047
RPS6KA2-IT1	0	0	0.063283898	0.051455347	0	0	0
RPS6KA3	9.492512681	18.45895493	15.25956578	11.26243189	16.39196597	6.22930115	15.80630124
RPS6KA4	31.76277289	33.20419374	30.7385167	31.3340189	32.09850602	49.64676239	19.02901838
RPS6KA5	2.586679598	10.76223892	3.068262191	2.956807265	6.517286637	1.438776173	1.124119899
RPS6KA6	0.095024713	0.065929411	0.06819856	0.089492328	0.083311714	0.252125525	1.353084862
RPS6KB1	10.94381842	21.91630277	10.05629003	9.667596277	21.79953549	5.543882356	4.442374357
RPS6KB2	37.16417987	28.05996696	55.58759725	33.84651022	23.9073631	25.23637282	19.95742691
RPS6KC1	3.424444518	5.81756922	3.755492102	8.175507147	6.613277028	10.13745814	2.476362815
RPS6KL1	1.154417084	1.18653606	0.5171654	1.221104837	1.123449138	0.209619473	1.091892583
RPS7	1784.598662	1457.839809	3219.389176	1808.429119	1967.138146	1552.007517	610.6154621
RPS7P5	0.196165705	0.312163517	0.15771889	0.107376816	0.335194252	0.055941035	0.94545933
RPS8	3095.873401	2080.813342	3119.699439	2777.430029	2592.183063	2601.598656	939.8274038
RPS9	1682.8987	881.0408686	1185.880164	1309.224193	991.7506119	1109.728139	450.6047046
RPSA	1612.620417	1306.07704	3034.252716	1945.784536	1542.31654	1482.364168	286.3138969
RPSAP52	0.024473228	0	0.026233241	0.086938404	0.083780787	3.384789282	0.39183335
RPSAP58	7.411417741	3.77595676	12.85172184	6.888713563	7.726572743	10.88377345	17.50299619
RPSAP9	1.445544708	1.132378574	1.987971293	1.058702189	1.772927693	1.638911741	2.069247696
RPTN	0	0	0	0	0	0.001712154	0.002997233
RPTOR	9.250459012	10.55821065	9.312586154	9.068659666	8.861908314	7.31407105	5.891043108
RPUSD1	29.17475292	44.07991582	49.44181283	28.22214046	36.45386313	47.6001951	11.20435803
RPUSD2	13.66881132	11.93887363	10.24132284	10.56059342	11.82566744	11.0555948	2.954988768
RPUSD3	35.03647528	35.43498645	39.94968827	47.79322187	36.05438817	21.17869119	8.01118399
RPUSD4	21.63780139	18.04256978	28.54538709	21.54855478	21.15564103	12.51648391	12.11904029
RQCD1	36.70939087	43.14113481	54.33377425	42.61102337	49.0676065	44.30108494	12.51111301
RRAD	0.020303093	0.016507794	0.035818105	0.032566229	0.037943808	0.038951931	0.05154047
RRAGA	17.16920806	21.9905226	11.0216586	19.23113519	25.61062623	17.21524361	21.65364256
RRAGB	6.862663059	4.115023365	4.951740048	4.394585252	5.845057581	2.046127169	2.707435787
RRAGC	9.129508447	9.048872455	11.24909677	8.907385982	8.362196801	5.79502843	8.282594715
RRAGD	8.081764401	3.175162374	6.522380834	7.55508531	2.50472305	1.493343143	0.186309748
RRAS	6.438398014	5.883575585	1.939481661	0.579788366	5.627695398	13.90789932	22.03187522
RRAS2	0.39542111	5.231391498	0.04681286	0.095630887	5.915815887	32.33739157	20.16874502
RRBP1	32.8609872	39.9951862	23.70387845	21.30297039	30.68367246	48.90058447	45.22238737
RREB1	22.43944178	8.88318012	13.93809417	8.686509497	7.339086466	4.821315572	6.44050181
RRH	0.180441219	0.112414747	0.097105044	0.152086215	0.051337162	0.049395603	0.044702109
RRM1	83.64336527	82.15180341	102.475564	80.98364921	103.8223541	62.43225619	3.006055696
RRM2	128.619829	91.83633852	92.49906521	127.0448831	62.9937663	50.42807861	1.63446767
RRM2B	41.4782038	19.86376934	11.96431725	18.34506946	14.20922638	14.81203801	2.826336243
RRN3	23.57086695	26.10716615	22.2355239	26.69621706	28.23098044	23.37002198	18.49760161
RRN3P1	2.845810936	2.041972357	2.809029225	2.815174655	1.93637172	0.15636729	5.486733665
RRN3P2	1.605399947	1.957104514	1.33411567	1.79301501	1.761612076	0.071045828	0.227748709
RRN3P3	2.312780857	2.393821871	2.85998493	2.417741762	1.933092092	2.360593792	5.712690929
RRNAD1	11.2915338	20.96146912	12.94066597	7.077843065	19.15459391	6.749195423	9.642678919
RRP1	41.22516443	42.60802903	53.33813392	46.54747627	43.47048799	28.24083298	12.96098489
RRP12	23.75984713	20.51604843	30.95328056	24.86822617	20.53418524	33.52507654	18.51529601
RRP15	4.111242921	6.065535553	4.949415115	7.176735502	5.943331555	5.750169916	2.296549434
RRP1B	23.23708366	23.51691459	29.86774172	27.04573038	25.32159552	22.79332737	6.150169817
RRP36	54.39527158	64.39052262	48.17972005	58.77468504	65.39067757	85.79803345	25.19018081
RRP7A	30.35923579	30.89978399	27.17912577	27.83822375	35.77147978	20.41438419	5.549835125
RRP7BP	12.95160163	14.68931234	10.43620557	14.11598923	17.19780662	6.808700642	2.856815293
RRP8	15.60786923	16.01866403	17.45226707	14.32028837	15.75061841	28.30155957	8.796774549
RRP9	40.01249217	39.58108967	68.54737956	33.85343262	40.38362286	46.69710181	10.2246001
RRS1	70.49103297	53.85318294	37.90866918	38.77606096	42.04716875	60.16231599	17.58180857
RRS1-AS1	0.11229359	0.089340796	0.018287731	0.076525789	0.083361728	0.24749857	0.20892475
RS1	0.04304321	0.030807759	0.024972843	0.051450323	0.035921247	0.008488077	0.178751387
RSAD1	20.16402208	13.09640073	14.3231201	19.05039583	12.7194316	13.90768941	10.17423573
RSAD2	0.347848025	0.33619098	0.057949755	0.135911486	0.403527422	0.159340047	2.219320616
RSBN1	4.869903308	6.497920012	6.156907085	5.793159202	6.958145348	2.622903858	2.055645702
RSBN1L	8.299298166	11.85799886	10.97831458	8.300955838	11.98066352	8.138441144	7.076189305
RSC1A1	4.641293612	6.067041342	6.033661074	6.458994819	5.692675482	5.479306089	6.496160494
RSF1	6.240635493	10.12265183	7.199883854	9.074797919	10.9120344	4.975759358	15.72108226
RSG1	1.700796752	1.665641979	0.922730934	2.152578201	1.26118054	3.386981818	3.133853158
RSL1D1	47.679193	39.59350315	48.03709256	35.83572346	42.17471478	47.24000099	27.84788253
RSL24D1	167.8694376	116.1650374	158.3439193	156.1785988	147.8670616	117.5464599	53.24598045
RSPH1	0.117168742	0.181844388	0.080093305	0.182054592	0.046787303	0.193610157	4.90597976
RSPH10B	0.000109991	0.072929245	4.86384E-05	0.064296287	0.067449379	5.91357E-05	0.180592362
RSPH10B2	0.06977359	0.086922975	0.048837628	0.036491288	0.045965678	0.07036564	0.095654573
RSPH14	0	0	0	0.019298319	0.019803279	0	0.025797024
RSPH3	3.324747657	1.889325478	1.555925471	1.432529368	1.745415646	1.855788398	4.621199752
RSPH4A	0.153805828	0.107215914	0.146398725	0.297207198	0.062321221	0.204188512	0.078932074
RSPH6A	0.042080774	0	0.052960703	0.036733994	0.011691751	0.080810527	0.051522264
RSPH9	0.250993054	0.335730045	0.306073393	0.387278458	0.204538364	0.534691816	0.291126774
RSPO1	0	0.018286514	0	0	0.009096361	0.014714167	0.137559746
RSPO2	0.038310768	0.211742904	0.298108006	0.038152924	0.276363823	0.06981619	0.009418457
RSPO3	0	0.004827898	0.004727562	0	0.01109712	0.03272138	0
RSPO4	0	0	0	0	0	0.108299716	0
RSPRY1	13.6415416	12.28124223	11.86203924	9.027237506	14.12062921	15.2665716	8.61397854
RSRC1	24.12466937	11.57246243	20.40743005	34.42898374	13.23610837	18.34883567	5.866995523
RSRC2	32.37036628	37.5149005	27.83210188	33.54403768	42.4486926	18.11016564	21.72636354
RSRP1	32.74177257	25.9972073	29.05598593	27.48128442	18.97073685	15.3603986	30.61984076
RSU1	31.92741466	36.25552743	29.12191403	46.95903622	44.19564195	17.71851671	6.399886155
RSU1P2	0.043713825	0.051639969	0	0.038177088	0	0.281526688	0.161901855
RTBDN	0.131252529	0.037971426	0.017830073	0	0.088464844	0.033459431	0.287815965
RTCA	18.7991924	16.27402558	18.92353278	18.7357569	14.52308764	17.84847708	12.18184189
RTCA-AS1	0.552525548	0.780269643	0.633067401	0.553142468	0.549474704	0.655444971	1.257420384
RTCB	54.80231597	52.99585666	53.75068076	50.6283622	60.14186199	49.90055645	17.614935
RTEL1	9.066900691	11.4825018	10.34628321	8.626498788	9.577661223	7.821925916	3.564670071
RTEL1-TNFRSF6B	0.266394613	0.179752745	0.500881947	1.584993399	0.227439314	0.909822039	0.136367731
RTF1	15.93717595	20.94320247	14.9903405	17.11728148	22.94727964	10.2757237	12.48557796
RTFDC1	73.46933203	66.38168142	99.76610489	71.1310625	69.52334875	54.61005728	40.01512439
RTKN	0	6.734682494	0.022732826	2.353838395	5.9292523	7.966633704	15.41474391
RTKN2	0.029225924	1.406714172	1.089826388	0.45986168	1.764958415	3.270431925	0.686920462
RTL1	0	0	0	0	0	0.064039299	0
RTN1	0.008307001	0.028561564	0.008041156	0.55259261	0	7.318209548	0.006584974
RTN2	3.763317003	11.39625153	2.362386768	5.826979761	5.665709102	5.27101907	6.976406471
RTN3	76.06905313	71.04299778	107.1678819	68.96204101	77.0536856	24.17360312	109.719088
RTN4	78.07856196	99.91796278	137.573296	85.25480184	104.3319164	139.5140452	47.8654976
RTN4IP1	6.852263318	5.183563391	6.703208764	6.312135551	5.793779139	4.803383537	1.984068836
RTN4R	0.845400749	1.611022202	0.352102455	0.937908792	0.96087113	1.916543062	7.676791902
RTN4RL1	0.028149253	0.025577771	0.01469281	0.006199865	0.042546474	2.833812849	0.011993021
RTN4RL2	4.278985405	1.092130822	1.41161797	3.485698753	1.161877029	4.226032658	0.704044504
RTP1	0	0	0	0.010241246	0	0	0
RTP2	0	0	0	0.018306117	0	0.065172147	0
RTP3	0	0	0	0	0	0	0.327524032
RTP4	3.027752661	3.29598816	0.222910788	2.799775834	1.379371623	0.363630826	0.427163769
RTP5	0	0	0	0	0	0	0
RTTN	3.829982743	2.863171019	3.91342776	2.825004702	3.077373782	3.817741801	0.315571974
RUFY1	27.18194025	17.05610296	26.88078664	24.6973524	22.96500794	11.92367807	16.26463826
RUFY2	1.71901153	3.063681731	1.792290434	2.024007405	2.865728333	6.820455028	3.132828214
