id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos	-log10(P neg)	log10(fpkm)	
ABHD14B	5	0.45801	0.60852	1	8316	1	0.017195	0.056332	0.711917	1424	4	0.215725143	1.361544673	
SNAP23	6	0.00010169	0.00046924	0.014047	600	6	0.9999	0.9999	1	17584	0	3.328604974	1.361712307	
CDK7	5	0.0002483	0.0011488	0.026287	787	5	0.99975	0.99974	1	17472	0	2.939755573	1.361911562	
SERPINB10	5	0.98611	0.98612	1	17390	0	0.045501	0.12833	0.804993	2871	4	0.006070233	1.36223295	
UBQLN4	5	0.019897	0.062945	0.4971	2280	4	0.99473	0.99475	1	16891	0	1.201038762	1.362329378	
NOC4L	5	7.64E-05	0.00034719	0.011183	559	4	0.22136	0.40282	0.990918	7319	1	3.459432792	1.362369365	
GPT2	5	0.94112	0.94173	1	15960	0	0.55642	0.69573	1	11566	2	0.026073594	1.362497401	
NPEPPS	5	0.12527	0.26277	1	4006	3	0.41712	0.58022	1	9911	1	0.580424219	1.36254212	
PTPN18	5	0.38952	0.5497	1	7343	2	0.12546	0.26675	0.925767	5188	3	0.259874263	1.362563145	
QTRT1	5	0.01754	0.056487	0.461557	2204	4	0.86654	0.87141	1	14281	1	1.24805149	1.362766481	
FTSJ3	5	0.00029526	0.001378	0.029828	832	4	0.95665	0.95713	1	15794	0	2.860750782	1.362775271	
PLK4	5	0.0045722	0.018692	0.201592	1669	4	0.97635	0.97647	1	16235	0	1.728344228	1.36281064	
KCTD3	5	0.96528	0.96552	1	16683	0	0.58266	0.71781	1	11887	1	0.015238726	1.362847698	
USP16	5	0.41508	0.57169	1	7682	2	0.52592	0.67013	1	11198	2	0.242839404	1.362955361	
CARHSP1	5	0.98156	0.98151	1	17219	0	0.053418	0.14714	0.825534	3208	2	0.008105271	1.36299623	
DDX11	5	0.0072837	0.02731	0.265852	1850	3	0.94896	0.94946	1	15640	0	1.5636783	1.36313726	
RNF138	7	0.45804	0.60856	1	8317	2	0.056057	0.15333	0.829171	3322	3	0.215696597	1.363145286	
CARS	5	2.60E-05	0.00011793	0.005446	390	5	0.99979	0.99979	1	17497	0	3.928375701	1.363311007	
UBALD1	5	0.19532	0.36556	1	5083	3	0.25561	0.44838	1	8015	2	0.437041331	1.363505148	
TBK1	5	0.1798	0.34322	1	4820	3	0.55328	0.69316	1	11527	2	0.464427413	1.363675704	
IP6K2	10	0.35802	0.52308	1	6942	2	0.0075259	0.028831	0.616961	837	6	0.281431885	1.363695525	
TJAP1	5	0.043225	0.12249	0.777844	2836	4	0.95461	0.95509	1	15751	0	0.911899365	1.363906921	
SH3GL1	6	0.053283	0.14643	0.861352	3061	4	0.6822	0.76516	1	12584	1	0.834369938	1.36403848	
C6orf136	12	7.28E-05	0.00033179	0.010786	554	9	0.34946	0.52538	1	9103	1	3.479136708	1.36419098	
GMPPA	5	0.96849	0.96872	1	16783	0	0.0083769	0.031268	0.624999	900	3	0.013801734	1.364279773	
FAM208A	5	0.56139	0.6981	1	10030	2	0.59396	0.72763	1	12021	2	0.156082362	1.364333915	
YTHDF1	5	0.65422	0.74031	1	10898	1	0.23338	0.41892	0.995833	7574	3	0.130586384	1.36436369	
PKP4	5	0.34694	0.51367	1	6803	2	0.11315	0.24803	0.913286	4885	1	0.289315798	1.364792138	
SMIM4	4	0.14052	0.2856	1	4213	2	0.29076	0.47814	1	8441	2	0.544241797	1.364808272	
NRIP1	5	0.62507	0.72734	1	10642	1	0.45791	0.61394	1	10373	2	0.138262528	1.365463798	
PIGU	5	0.047915	0.13374	0.816454	2950	4	0.82368	0.84016	1	13742	1	0.873738681	1.36548705	
ALCAM	5	0.21533	0.39345	1	5377	3	0.91268	0.91397	1	14953	0	0.40511045	1.365564893	
CFDP1	5	0.2136	0.39105	1	5351	3	0.33627	0.51469	1	8938	1	0.40776771	1.365580378	
IFNGR2	5	0.57765	0.70802	1	10242	1	0.46632	0.62087	1	10481	2	0.149954474	1.366212734	
ROCK1	5	0.72004	0.77217	1	11594	1	0.87782	0.88105	1	14439	1	0.112287075	1.366297093	
ERGIC1	5	0.95543	0.95573	1	16383	0	0.058929	0.15991	0.83258	3456	4	0.019664781	1.366490242	
RBM8A	5	0.026406	0.080133	0.588367	2452	4	0.97288	0.97307	1	16165	0	1.096188598	1.366501853	
GATAD2A	5	0.0051489	0.020936	0.217687	1732	4	0.88281	0.88539	1	14496	1	1.67910629	1.366633884	
SMEK2	5	0.74525	0.7858	1	11914	1	0.84772	0.85691	1	14041	1	0.104687976	1.366682986	
SIRT2	5	0.088681	0.2049	1	3499	3	0.854	0.86156	1	14140	1	0.688458042	1.366753948	
DENND1C	5	0.063086	0.16289	0.926287	3167	3	0.91985	0.92091	1	15081	0	0.788105577	1.367077017	
SYVN1	5	5.43E-05	0.00025097	0.009022	501	5	0.99995	0.99995	1	17645	0	3.600378189	1.367517714	
TXNDC17	5	0.19804	0.36936	1	5123	2	0.43722	0.59673	1	10111	2	0.432550138	1.367836383	
KDM3B	5	0.92332	0.92423	1	15457	0	0.38967	0.55784	1	9583	2	0.034219939	1.368078989	
ACOT8	5	0.41812	0.57432	1	7730	2	0.14692	0.29843	0.943991	5691	2	0.24084606	1.368269601	
PEMT	5	0.55573	0.69313	1	9928	2	0.49252	0.64243	1	10761	1	0.159185304	1.368279287	
ZFAND1	5	0.423	0.57847	1	7798	2	0.83463	0.84752	1	13872	1	0.237719159	1.368891889	
NFKB1	5	0.36523	0.52915	1	7019	2	0.35477	0.52971	1	9160	2	0.2764212	1.368967403	
CSTF3	8	4.27E-06	2.01E-05	0.001695	210	7	0.99817	0.99817	1	17148	0	4.697517549	1.369171663	
WDTC1	5	0.86761	0.87049	1	14025	1	0.011658	0.040842	0.668648	1098	2	0.060236214	1.369247171	
NGRN	5	0.00013321	0.00063032	0.017376	653	5	0.99987	0.99986	1	17557	0	3.200438913	1.369263447	
MRPL40	5	0.013445	0.04514	0.392339	2072	4	0.22532	0.40815	0.991173	7412	1	1.345438445	1.370060784	
MAP3K7	5	0.52355	0.66479	1	9358	1	0.41285	0.57669	1	9862	1	0.177315522	1.37015425	
MAN2A2	5	0.52779	0.66851	1	9435	1	0.48925	0.63969	1	10730	2	0.174892092	1.370156205	
NUDCD2	5	0.46319	0.6129	1	8407	1	0.11235	0.2468	0.912587	4868	2	0.212610379	1.370282561	
PGM1	5	0.52794	0.66862	1	9436	2	0.42957	0.59047	1	10025	1	0.174820637	1.370338073	
LSM10	5	0.0015709	0.006828	0.096368	1276	4	0.2422	0.43069	1	7746	1	2.165706488	1.370418318	
RGS14	5	0.77242	0.80145	1	12273	1	0.066167	0.1739	0.844656	3707	2	0.096123567	1.370555271	
C11orf84	5	0.48856	0.63454	1	8809	2	0.0089798	0.033004	0.636734	931	1	0.197540996	1.370766492	
BCAS2	5	0.0022762	0.0096577	0.124589	1396	5	0.99772	0.99774	1	17107	0	2.015126289	1.37080852	
TANK	7	0.7391	0.7824	1	11835	2	0.31557	0.49817	1	8715	3	0.106571158	1.37082789	
R3HDM1	5	0.29007	0.46577	1	6181	2	0.33784	0.51598	1	8958	2	0.331828488	1.371184324	
CD276	8	0.059774	0.15737	0.906336	3127	5	0.81031	0.83162	1	13602	2	0.803078055	1.371198588	
BCOR	5	0.96407	0.96432	1	16646	0	0.016055	0.053193	0.699902	1368	4	0.015778826	1.371275874	
AMPD2	5	0.78174	0.80723	1	12414	1	0.13619	0.28277	0.934288	5449	3	0.093002706	1.371543659	
AKAP8	5	0.10538	0.2317	1	3716	3	0.42759	0.58883	1	10011	2	0.635073966	1.371848587	
PRAM1	5	0.67371	0.74929	1	11093	1	0.32649	0.50688	1	8823	1	0.125350063	1.371850695	
PRPF4	5	5.40E-05	0.00025097	0.009022	500	5	0.99995	0.99995	1	17646	0	3.600378189	1.371924367	
ZC3H7B	5	0.45082	0.60245	1	8210	2	0.61065	0.73618	1	12139	1	0.220078991	1.371936004	
DUSP7	5	0.79462	0.81536	1	12625	1	0.017765	0.057871	0.712375	1461	4	0.088650598	1.372055575	
FAM134A	5	0.98098	0.98093	1	17199	0	0.0023955	0.010131	0.550113	331	3	0.008361983	1.372114573	
C14orf142	5	0.55418	0.69177	1	9905	2	0.24034	0.42825	1	7709	3	0.160038276	1.372132345	
WWP2	14	0.55877	0.6958	1	9990	5	0.047555	0.13323	0.809941	2961	6	0.157515576	1.372363082	
DOT1L	5	1.39E-05	6.46E-05	0.003717	313	5	0.99999	0.99999	1	17774	0	4.189774205	1.372409922	
TIMM9	4	0.0012092	0.0053133	0.079873	1198	3	0.97893	0.97903	1	16317	0	2.274635662	1.37254182	
FAM46A	5	0.21195	0.38875	1	5321	3	0.96205	0.9625	1	15905	0	0.410329598	1.372696406	
POM121C	5	1.39E-05	6.40E-05	0.003709	311	4	0.99186	0.99194	1	16762	0	4.193487647	1.372718072	
SURF1	5	6.67E-05	0.00030375	0.010111	540	5	0.99993	0.99994	1	17623	0	3.517483713	1.372781439	
NKIRAS2	7	0.6312	0.72998	1	10697	2	0.19384	0.36514	0.976498	6728	3	0.136689039	1.37287412	
NAA60	5	0.1522	0.30294	1	4382	3	0.91613	0.91727	1	15014	0	0.518643379	1.373120705	
LRG1	5	0.9361	0.93678	1	15814	0	0.90023	0.90181	1	14749	0	0.02836239	1.37325444	
CPXM1	5	0.27558	0.45359	1	6044	2	0.45652	0.61279	1	10360	1	0.343336529	1.373285204	
PAGR1	5	0.00036931	0.0017084	0.035123	876	5	0.99963	0.99963	1	17415	0	2.767410437	1.373325847	
CRKL	5	0.44347	0.59609	1	8103	2	0.49175	0.64178	1	10755	2	0.224688164	1.373358917	
DEDD2	5	0.59884	0.71649	1	10417	1	0.014118	0.047802	0.687007	1249	2	0.144789867	1.373510181	
ACOT7	5	0.00078779	0.0035101	0.057887	1092	4	0.23569	0.42202	0.996984	7623	1	2.454680511	1.373837909	
ZCRB1	5	0.28493	0.46143	1	6132	2	0.79137	0.82023	1	13400	1	0.335894173	1.373852348	
ASCC3	7	0.2178	0.39682	1	5427	3	0.97767	0.97775	1	16274	0	0.401406447	1.374335324	
INTS8	5	0.0012111	0.0053216	0.07993	1199	3	0.45286	0.60977	1	10318	1	2.273957772	1.374700594	
IVD	5	0.93274	0.93339	1	15742	0	0.053246	0.14672	0.825533	3199	4	0.029936856	1.375108594	
MNAT1	5	0.4423	0.59509	1	8089	2	0.78413	0.81594	1	13341	1	0.225417348	1.375115169	
CDC25A	5	0.13207	0.27302	1	4103	3	0.95773	0.95818	1	15814	0	0.563805538	1.375156851	
CDKN1B	5	0.47725	0.62487	1	8639	2	0.019063	0.061324	0.714567	1544	3	0.204210325	1.375280119	
DCAF8	5	0.95641	0.95667	1	16412	0	0.048706	0.13599	0.81226	3015	4	0.019237845	1.375318827	
C9orf89	5	0.91106	0.91244	1	15130	0	0.044	0.12477	0.803426	2796	4	0.039795684	1.375355506	
NSFL1C	5	0.00033277	0.0015441	0.032599	853	5	0.99967	0.99966	1	17430	0	2.811324577	1.375356271	
UNC45A	5	0.030981	0.091969	0.646472	2562	4	0.97908	0.97918	1	16324	0	1.036358536	1.375375839	
KAT5	5	0.0024381	0.010283	0.130687	1417	4	0.01395	0.047337	0.687007	1240	1	1.987880164	1.375417295	
MED10	5	0.023017	0.071285	0.542823	2365	3	0.097314	0.22364	0.897847	4484	1	1.147001846	1.37542023	
KDM5C	5	0.0037064	0.01533	0.173731	1589	5	0.99629	0.99635	1	16987	0	1.814457845	1.375425566	
TRIM21	5	0.93784	0.9385	1	15867	0	0.31286	0.49598	1	8685	2	0.027565723	1.375725277	
ABHD15	5	0.048918	0.13624	0.826764	2967	3	0.96611	0.9665	1	15997	0	0.865695365	1.376017648	
LRRC8D	5	0.94217	0.94276	1	15989	0	0.02244	0.070209	0.738115	1713	4	0.025598852	1.376117922	
TNIP2	5	0.77163	0.80096	1	12264	1	0.053252	0.14673	0.825533	3200	4	0.096389172	1.376283406	
PIK3R5	5	0.41475	0.57142	1	7679	2	0.70844	0.77705	1	12765	1	0.243044563	1.376346772	
LRP3	5	0.72964	0.77727	1	11724	1	0.18326	0.35031	0.970445	6500	3	0.109428094	1.376655459	
NCOA5	5	0.43887	0.59215	1	8043	2	0.69602	0.77134	1	12676	1	0.227568266	1.376765467	
FAF1	5	0.64611	0.73663	1	10818	1	0.71397	0.77963	1	12801	1	0.132750598	1.376797873	
STK24	5	0.55422	0.6918	1	9906	2	0.48777	0.6385	1	10716	2	0.160019442	1.37706252	
KDM5B	5	0.02228	0.069363	0.531388	2350	4	0.97588	0.97604	1	16227	0	1.158872132	1.377535009	
CTBP2	5	0.11343	0.24437	1	3827	3	0.43901	0.59824	1	10134	2	0.611952111	1.377735258	
MIS18A	5	0.04858	0.13542	0.823342	2962	4	0.97452	0.97466	1	16202	0	0.868317191	1.377741237	
NFKBIB	5	0.44695	0.59911	1	8156	2	0.23342	0.41898	0.995833	7576	2	0.222493431	1.377767285	
FBXL19	5	0.065456	0.16683	0.938591	3201	3	0.72321	0.78402	1	12861	1	0.77772585	1.378334419	
LEPROTL1	6	0.23556	0.41973	1	5713	3	0.71539	0.78031	1	12815	1	0.377029989	1.378357632	
MFAP1	5	6.48E-06	2.67E-05	0.002035	236	5	0.99999	0.99999	1	17828	0	4.574074699	1.378484359	
FOXK2	5	0.10511	0.23127	1	3713	3	0.78593	0.81701	1	13358	1	0.6358807	1.378958376	
ARL2BP	5	0.45834	0.60883	1	8319	2	0.52773	0.67161	1	11222	1	0.215503956	1.379129609	
SOCS2	5	0.96758	0.96786	1	16753	0	0.048575	0.13568	0.811524	3011	4	0.014187458	1.379196902	
THAP11	5	7.59E-06	3.16E-05	0.00225	253	5	0.99915	0.99915	1	17290	0	4.500148027	1.37921903	
GDI1	5	0.8881	0.88995	1	14520	0	0.0042096	0.017304	0.590431	526	2	0.050634393	1.379280699	
FAM104A	5	0.2071	0.38199	1	5249	2	0.18036	0.34632	0.970263	6427	2	0.417948006	1.379297564	
CD99L2	5	0.99808	0.99807	1	17900	0	0.0019203	0.0082415	0.530074	280	5	0.000838998	1.379320654	
RBM12	5	0.0032163	0.013406	0.158095	1525	5	0.99534	0.99537	1	16927	0	1.872700785	1.379439921	
PIK3CB	5	0.19331	0.3627	1	5046	3	0.75404	0.79944	1	13109	1	0.440452444	1.379504197	
ATP2B4	5	0.17947	0.34272	1	4816	2	0.18954	0.35911	0.974964	6629	2	0.465060551	1.3795556	
CCDC22	5	0.91091	0.91228	1	15127	0	0.061341	0.16539	0.83441	3566	4	0.039871846	1.379721755	
SLC30A9	5	0.027984	0.084265	0.609695	2489	4	0.96887	0.96916	1	16062	0	1.074352775	1.379749626	
SLC30A5	9	0.76537	0.79727	1	12179	2	0.63175	0.74422	1	12259	2	0.098394577	1.380240075	
USP14	5	0.71834	0.77128	1	11578	1	0.16091	0.3186	0.951497	6027	3	0.11278793	1.380242871	
ACSL5	5	0.81121	0.82646	1	12922	1	0.19279	0.36367	0.976154	6708	2	0.082778161	1.380581754	
SEC24D	5	0.72869	0.77676	1	11715	1	0.15924	0.31622	0.950914	5988	3	0.109713147	1.381189818	
ATN1	5	0.49592	0.64086	1	8924	2	0.8226	0.83946	1	13727	1	0.193236835	1.381487215	
LEO1	5	0.045414	0.12773	0.796473	2888	4	0.89994	0.90151	1	14741	0	0.893707088	1.381882523	
SPTSSA	5	0.0067208	0.025635	0.252964	1825	3	0.76376	0.80458	1	13186	1	1.591166678	1.382144069	
TAB1	5	0.14491	0.29209	1	4274	3	0.34538	0.52215	1	9054	2	0.534483311	1.38299263	
CCL23	7	0.80984	0.8255	1	12894	1	0.027961	0.08476	0.765281	1994	5	0.083282922	1.383240246	
DPM3	8	0.33726	0.50541	1	6702	3	0.1171	0.25407	0.917916	4983	4	0.296356169	1.383332524	
SBDS	5	1.17E-05	4.81E-05	0.002947	294	5	0.99999	0.99999	1	17786	0	4.317800753	1.383362514	
FAM203A	5	0.04508	0.12692	0.794085	2877	3	0.21602	0.39555	0.98929	7199	2	0.896469937	1.383483555	
B3GAT3	5	0.5442	0.68292	1	9708	2	0.13217	0.27691	0.93204	5350	3	0.165630168	1.383800582	
PXMP2	5	0.70694	0.76549	1	11436	1	0.47499	0.62794	1	10585	2	0.116060478	1.383866948	
DNM1L	5	0.046987	0.13149	0.809298	2926	4	0.81252	0.83296	1	13616	1	0.881107275	1.384029165	
CDC16	5	4.72E-05	0.00022184	0.008375	477	5	0.99962	0.99962	1	17411	0	3.653960143	1.384029214	
CENPK	5	0.0082257	0.030088	0.285784	1896	4	0.98737	0.98742	1	16572	0	1.52160668	1.38403829	
ENDOG	5	0.13299	0.27439	1	4112	2	0.12317	0.26329	0.924426	5128	2	0.56163172	1.384144287	
MEMO1	5	0.96814	0.96839	1	16775	0	0.00099111	0.0043644	0.457511	170	4	0.013949704	1.384188916	
WDR6	5	0.53677	0.67637	1	9585	1	0.25732	0.45062	1	8053	3	0.169815664	1.384333264	
FADD	5	0.54675	0.68515	1	9757	1	0.88062	0.88343	1	14474	1	0.164214338	1.384569845	
FANCA	5	0.20685	0.38166	1	5245	3	0.98112	0.9812	1	16393	0	0.418323354	1.38474453	
TMEM194A	5	0.96284	0.96309	1	16601	0	0.087809	0.20862	0.879819	4266	2	0.016333127	1.384802416	
ECT2	5	0.017774	0.057137	0.465815	2209	4	0.99054	0.99062	1	16708	0	1.243082566	1.384874075	
SELT	5	0.6462	0.73667	1	10819	1	0.7188	0.7819	1	12830	1	0.132727016	1.385153702	
PRPS1	5	0.86839	0.8712	1	14047	1	0.25256	0.44443	1	7960	2	0.059882133	1.385157901	
GIGYF1	5	0.87274	0.87517	1	14144	1	0.95881	0.95927	1	15837	0	0.057907578	1.385222971	
LILRB4	5	0.44918	0.60101	1	8187	2	0.21033	0.38784	0.985846	7083	2	0.221118302	1.385359068	
SRRD	5	0.14831	0.29716	1	4326	3	0.92311	0.924	1	15136	0	0.52700965	1.385504171	
EML3	5	0.90655	0.90801	1	15009	0	0.89488	0.89655	1	14663	1	0.041909369	1.385594836	
UTP14A	5	0.022282	0.06937	0.531388	2351	4	0.9597	0.96014	1	15855	0	1.158828306	1.385839069	
ZCCHC9	5	0.055813	0.15073	0.878776	3089	3	0.94942	0.94991	1	15652	0	0.821800301	1.385861249	
RANBP9	5	0.88818	0.89003	1	14523	0	0.027752	0.084206	0.765281	1980	2	0.050595354	1.386069189	
PI4KA	5	0.52605	0.66699	1	9407	2	0.66653	0.75844	1	12477	1	0.175880677	1.386229996	
SMIM15	5	0.79796	0.81753	1	12674	1	0.12024	0.25888	0.92089	5061	2	0.087496302	1.386290117	
PRADC1	5	0.43315	0.58727	1	7965	2	0.81842	0.83672	1	13688	1	0.231162184	1.386674977	
PPIL2	5	4.62E-05	0.00021689	0.008275	472	5	0.9999	0.9999	1	17587	0	3.663760471	1.38699258	
ACBD6	5	0.98175	0.98171	1	17226	0	0.055765	0.15263	0.829171	3308	3	0.008016785	1.387157137	
ATRN	5	0.22519	0.40704	1	5564	3	0.53354	0.67651	1	11289	1	0.39036291	1.387299374	
ANAPC7	5	0.4818	0.62871	1	8713	2	0.83493	0.84774	1	13880	1	0.201549632	1.387464219	
SRCAP	5	0.00013973	0.00065726	0.01788	662	4	0.98849	0.98859	1	16626	0	3.182262798	1.387645892	
VPS26B	5	0.83408	0.84294	1	13309	1	0.84679	0.85628	1	14030	1	0.074203337	1.387992148	
ISCU	5	0.00096745	0.0042886	0.067689	1141	5	0.99903	0.99902	1	17265	0	2.367684459	1.388104742	
IFI27L2	5	0.87462	0.87692	1	14189	1	0.0041534	0.017085	0.590431	517	4	0.057040025	1.388555484	
N6AMT2	5	0.38012	0.54179	1	7211	2	0.27367	0.46423	1	8236	2	0.266169015	1.388660861	
NIP7	5	5.05E-08	1.92E-06	0.00055	27	5	1	1	1	17991	0	5.71574979	1.389162115	
MOK	5	0.35582	0.52123	1	6910	2	0.38549	0.55445	1	9534	2	0.282970596	1.389162647	
FNBP1	5	0.50482	0.64853	1	9054	2	0.95683	0.9573	1	15798	0	0.188069929	1.389182475	
PBX2	5	0.059288	0.15654	0.902726	3123	3	0.95584	0.95634	1	15772	0	0.805374671	1.389397865	
NADSYN1	5	0.98646	0.98646	1	17405	0	0.18222	0.34895	0.970263	6472	3	0.00592052	1.389574999	
TMEM160	5	0.60154	0.71756	1	10443	1	0.26876	0.46024	1	8184	2	0.144141779	1.38960337	
NDFIP1	5	0.4676	0.61671	1	8475	2	0.50294	0.6511	1	10895	2	0.209919009	1.390019866	
CPSF2	5	0.00013083	0.00061768	0.017113	650	4	0.89519	0.89685	1	14667	1	3.209236461	1.390106341	
PHC2	6	0.2803	0.45754	1	6090	3	0.2252	0.40799	0.991173	7406	3	0.339570932	1.390146838	
PDIA5	5	0.4122	0.56917	1	7637	1	0.018295	0.059303	0.714565	1492	2	0.244757999	1.390197946	
PWP2	5	6.93E-06	2.89E-05	0.002139	242	5	0.99999	0.99999	1	17809	0	4.539658531	1.390246227	
SPNS1	5	0.43731	0.59082	1	8021	2	0.55895	0.69784	1	11591	2	0.228544812	1.390264401	
ERLIN2	5	0.18269	0.34738	1	4878	3	0.43225	0.59269	1	10058	2	0.459195189	1.39052733	
BRD4	5	4.61E-05	0.00021634	0.008272	471	5	0.99995	0.99995	1	17666	0	3.664863175	1.391028581	
NECAP2	5	0.8655	0.86859	1	13979	1	0.12904	0.27219	0.928373	5280	3	0.061185175	1.391159451	
OAZ2	5	0.97596	0.97597	1	17027	0	0.056652	0.15465	0.829171	3356	4	0.010563532	1.391416961	
THOC1	5	0.1297	0.26943	1	4071	3	0.94026	0.94089	1	15466	0	0.569554049	1.391692285	
FYTTD1	5	0.44757	0.59965	1	8163	2	0.9348	0.93545	1	15360	0	0.222102162	1.391797523	
PTBP3	5	0.86294	0.86631	1	13914	1	0.08033	0.19685	0.870052	4073	3	0.062326672	1.39187078	
PAIP1	5	0.03644	0.1057	0.708853	2684	3	0.36893	0.54108	1	9336	2	0.975925013	1.391907134	
SERPINB2	5	0.89143	0.89321	1	14608	0	0.089228	0.21086	0.883095	4297	3	0.049046423	1.392232119	
LSG1	5	0.00035982	0.0016639	0.034375	871	5	0.99871	0.99869	1	17216	0	2.778872778	1.392380861	
RFX5	5	0.48682	0.63301	1	8786	2	0.96786	0.96818	1	16034	0	0.198589429	1.39261679	
RUFY1	5	0.99546	0.9955	1	17774	0	0.0045429	0.018568	0.595396	559	5	0.001958736	1.392650399	
NUDT8	5	0.94643	0.94688	1	16118	0	0.32472	0.50542	1	8805	1	0.023705057	1.392759209	
PRPF3	5	0.005563	0.022165	0.227275	1756	3	0.92254	0.92345	1	15130	0	1.654332264	1.392848222	
CEP170	5	0.020668	0.065022	0.507135	2309	4	0.96926	0.96955	1	16066	0	1.186939676	1.393733905	
SUPT6H	5	1.40E-05	6.51E-05	0.003737	314	5	0.99999	0.99999	1	17773	0	4.186092246	1.393988783	
CWC27	5	0.92026	0.92132	1	15385	0	0.51615	0.66202	1	11068	2	0.035589501	1.394468458	
PTPN12	5	0.92966	0.93038	1	15639	0	0.47512	0.62806	1	10588	2	0.031339634	1.394523634	
BRD8	5	0.028922	0.086709	0.621149	2513	3	0.55402	0.69374	1	11535	1	1.061935822	1.394752388	
BCL7A	5	0.64389	0.73562	1	10799	1	0.95984	0.96027	1	15858	0	0.133346472	1.39492186	
SSSCA1	5	0.11987	0.25441	1	3927	3	0.83574	0.84829	1	13892	1	0.594465822	1.395019073	
P4HA1	5	0.81388	0.82833	1	12963	1	0.10565	0.23652	0.907072	4694	3	0.081796609	1.395110117	
SMUG1	5	0.28648	0.46277	1	6147	2	0.47365	0.62687	1	10567	2	0.334634803	1.39541978	
TMEM9B	7	0.7282	0.77648	1	11708	2	0.22165	0.40319	0.991065	7326	3	0.109869726	1.395456532	
IPO9	5	0.011609	0.039926	0.356311	2018	3	0.72732	0.78602	1	12893	1	1.398744198	1.395539076	
RRP12	5	6.11E-05	0.00028726	0.009929	521	5	0.99848	0.99848	1	17182	0	3.541724844	1.395644808	
FAF2	5	0.0044978	0.01842	0.199356	1664	5	0.9955	0.99554	1	16941	0	1.734710374	1.395694712	
TM9SF4	5	0.097923	0.21975	1	3619	3	0.44102	0.59991	1	10169	1	0.658071116	1.396287525	
RAB11FIP3	5	0.95533	0.95564	1	16381	0	0.085247	0.20466	0.877477	4200	3	0.01970568	1.396351479	
BTBD2	5	0.71121	0.76763	1	11496	1	0.35937	0.5334	1	9223	2	0.114848061	1.397019598	
CAMKK2	5	0.3179	0.4891	1	6480	2	0.45201	0.60905	1	10304	2	0.310602337	1.397081249	
PMM2	5	0.029712	0.088692	0.628988	2538	4	0.95701	0.95747	1	15802	0	1.052115552	1.397127851	
NVL	5	0.0039234	0.01619	0.180859	1612	4	0.99471	0.99473	1	16890	0	1.790753151	1.397160163	
WIPI2	5	0.80058	0.81924	1	12718	1	0.032067	0.095172	0.770706	2218	4	0.086588851	1.397391816	
B3GNT2	5	0.0080123	0.029465	0.281357	1886	4	0.94388	0.94447	1	15536	0	1.530693555	1.397405966	
STARD3	5	0.38138	0.54285	1	7235	1	0.076784	0.19116	0.864389	3982	3	0.265320158	1.397699688	
ESRRA	5	0.10294	0.22784	1	3684	3	0.33492	0.51359	1	8918	2	0.642370028	1.397751074	
THOC5	5	0.00053287	0.0024083	0.044172	981	5	0.99903	0.99902	1	17266	0	2.618289414	1.397820667	
ZDHHC4	5	0.84997	0.85545	1	13631	1	0.51891	0.6643	1	11108	2	0.067805369	1.397823718	
E2F1	5	0.7398	0.78279	1	11842	1	0.30143	0.48687	1	8567	2	0.106354731	1.397845133	
SKA3	5	0.28349	0.46026	1	6120	2	0.76659	0.80617	1	13212	1	0.336996767	1.397898313	
USP19	5	0.31942	0.49036	1	6500	2	0.246	0.43572	1	7820	2	0.309484964	1.398043623	
FAM20B	5	0.65851	0.74229	1	10930	1	0.051799	0.14337	0.820516	3145	4	0.12942639	1.398286826	
SFXN4	5	0.65903	0.74253	1	10933	1	0.83647	0.8488	1	13899	1	0.129285995	1.398401755	
METTL13	5	0.15792	0.3113	1	4460	3	0.18082	0.34698	0.970263	6438	2	0.506820879	1.398478987	
BRD9	5	0.023316	0.072058	0.546629	2374	3	0.3488	0.52484	1	9097	2	1.142317796	1.398659641	
ZNF410	5	0.43593	0.58964	1	8008	2	0.41787	0.58082	1	9917	2	0.229413062	1.398857894	
FASTKD1	5	0.41376	0.57055	1	7659	2	0.27972	0.46912	1	8309	2	0.24370629	1.398889894	
IQGAP2	5	0.65582	0.74105	1	10912	1	0.16677	0.32695	0.956324	6157	3	0.130152488	1.398933944	
MYCBP	5	0.34783	0.51443	1	6814	2	0.23449	0.42046	0.996444	7599	2	0.288673713	1.399389613	
JAGN1	5	0.95	0.95036	1	16216	0	0.013066	0.044804	0.68269	1181	3	0.022111851	1.399511202	
NXT2	8	0.53199	0.67213	1	9507	3	0.08678	0.20703	0.879252	4239	3	0.17254672	1.399565344	
CEBPE	5	0.01722	0.055619	0.457151	2191	3	0.84227	0.85298	1	13976	1	1.254776824	1.399664622	
FIP1L1	5	0.019072	0.060744	0.485982	2251	4	0.98737	0.98742	1	16559	0	1.216496613	1.400340471	
AKNA	5	0.2573	0.43817	1	5895	2	0.88656	0.88879	1	14539	1	0.35835736	1.400622481	
MAP4K4	5	0.17168	0.33145	1	4696	2	0.95837	0.95882	1	15827	0	0.479581977	1.400648229	
SPOP	5	0.93274	0.93339	1	15691	0	0.15596	0.31148	0.948714	5911	2	0.029936856	1.400827286	
SLC7A1	5	0.04368	0.12363	0.782765	2844	4	0.95829	0.95875	1	15823	0	0.907876131	1.400839851	
